datetime,keyword,trend_index
Jun 2013,Johnny Depp,9
Dec 2015,Cristiano Ronaldo,31
Apr 2023,Drake,28
Jul 2013,Johnny Depp,11
Feb 2015,Amber Heard,4
Jan 2016,Cristiano Ronaldo,29
May 2023,Drake,19
Feb 2016,Cristiano Ronaldo,29
Aug 2013,Johnny Depp,8
Mar 2015,Amber Heard,2
Jun 2023,Drake,19
Mar 2016,Cristiano Ronaldo,23
Sep 2013,Johnny Depp,6
Jul 2023,Drake,29
Apr 2016,Cristiano Ronaldo,32
Apr 2015,Amber Heard,2
Oct 2013,Johnny Depp,7
Aug 2023,Drake,31
May 2016,Cristiano Ronaldo,31
Sep 2023,Drake,28
Nov 2013,Johnny Depp,6
May 2015,Amber Heard,2
Jun 2016,Cristiano Ronaldo,44
Oct 2023,Drake,33
Dec 2013,Johnny Depp,6
Jul 2016,Cristiano Ronaldo,59
Jun 2015,Amber Heard,2
Nov 2023,Drake,28
Jan 2014,Johnny Depp,7
Dec 2023,Drake,25
Aug 2016,Cristiano Ronaldo,24
Jan 2024,Drake,26
Feb 2014,Johnny Depp,6
Jul 2015,Amber Heard,3
Sep 2016,Cristiano Ronaldo,23
Feb 2024,Drake,77
Mar 2014,Johnny Depp,6
Aug 2015,Amber Heard,2
Oct 2016,Cristiano Ronaldo,21
Mar 2024,Drake,50
Apr 2014,Johnny Depp,8
Apr 2024,Drake,42
Nov 2016,Cristiano Ronaldo,26
Sep 2015,Amber Heard,3
May 2014,Johnny Depp,6
May 2024,Drake,74
Dec 2016,Cristiano Ronaldo,30
Jun 2024,Drake,30
Oct 2015,Amber Heard,2
Jun 2014,Johnny Depp,6
Jan 2017,Cristiano Ronaldo,21
Jul 2024,Drake,27
Jul 2014,Johnny Depp,6
Feb 2017,Cristiano Ronaldo,18
Nov 2015,Amber Heard,2
Aug 2024,Drake,25
Mar 2017,Cristiano Ronaldo,22
Aug 2014,Johnny Depp,5
Sep 2024,Drake,25
Dec 2015,Amber Heard,2
Apr 2017,Cristiano Ronaldo,25
Oct 2024,Drake,23
Sep 2014,Johnny Depp,5
May 2017,Cristiano Ronaldo,26
Nov 2024,Drake,25
Jan 2016,Amber Heard,2
Oct 2014,Johnny Depp,5
Jun 2017,Cristiano Ronaldo,52
Dec 2024,Drake,25
Nov 2014,Johnny Depp,6
Feb 2016,Amber Heard,2
Jul 2017,Cristiano Ronaldo,26
Jan 2025,Drake,22
Feb 2025,Drake,61
Aug 2017,Cristiano Ronaldo,24
Dec 2014,Johnny Depp,6
Mar 2016,Amber Heard,2
Sep 2017,Cristiano Ronaldo,19
Jan 2015,Johnny Depp,8
Apr 2016,Amber Heard,3
Oct 2017,Cristiano Ronaldo,21
Feb 2015,Johnny Depp,8
May 2016,Amber Heard,10
Nov 2017,Cristiano Ronaldo,21
Mar 2015,Johnny Depp,5
Dec 2017,Cristiano Ronaldo,24
Jun 2016,Amber Heard,7
Apr 2015,Johnny Depp,6
Jan 2018,Cristiano Ronaldo,20
May 2015,Johnny Depp,7
Jul 2016,Amber Heard,4
Feb 2018,Cristiano Ronaldo,21
Jun 2015,Johnny Depp,6
Aug 2016,Amber Heard,5
Mar 2018,Cristiano Ronaldo,23
Jul 2015,Johnny Depp,6
Apr 2018,Cristiano Ronaldo,33
Aug 2015,Johnny Depp,6
Sep 2016,Amber Heard,2
May 2018,Cristiano Ronaldo,29
Sep 2015,Johnny Depp,12
Oct 2016,Amber Heard,2
Jun 2018,Cristiano Ronaldo,65
Oct 2015,Johnny Depp,8
Nov 2016,Amber Heard,2
Jul 2018,Cristiano Ronaldo,96
Mar 2025,Drake,29
Nov 2015,Johnny Depp,8
Aug 2018,Cristiano Ronaldo,28
Dec 2016,Amber Heard,1
Apr 2025,Drake,23
Dec 2015,Johnny Depp,8
Sep 2018,Cristiano Ronaldo,29
Jan 2017,Amber Heard,2
May 2025,Drake,20
Oct 2018,Cristiano Ronaldo,32
Jan 2016,Johnny Depp,7
Feb 2017,Amber Heard,1
Nov 2018,Cristiano Ronaldo,19
Jun 2025,Drake,24
Feb 2016,Johnny Depp,8
Dec 2018,Cristiano Ronaldo,19
Mar 2017,Amber Heard,1
Jul 2025,Drake,27
Mar 2016,Johnny Depp,6
Jan 2019,Cristiano Ronaldo,20
Apr 2017,Amber Heard,3
Aug 2025,Drake,31
Apr 2016,Johnny Depp,7
Feb 2019,Cristiano Ronaldo,20
May 2017,Amber Heard,2
Mar 2019,Cristiano Ronaldo,25
Sep 2025,Drake,28
May 2016,Johnny Depp,14
Jun 2017,Amber Heard,2
Apr 2019,Cristiano Ronaldo,21
Jun 2016,Johnny Depp,11
Oct 2025,Drake,28
May 2019,Cristiano Ronaldo,17
Jul 2016,Johnny Depp,6
Jul 2017,Amber Heard,1
Nov 2025,Drake,29
Jun 2019,Cristiano Ronaldo,19
Aug 2016,Johnny Depp,7
Aug 2017,Amber Heard,2
Dec 2025,Drake,31
Jul 2019,Cristiano Ronaldo,15
Sep 2016,Johnny Depp,5
Sep 2017,Amber Heard,1
Jan 2026,Drake,33
Aug 2019,Cristiano Ronaldo,16
Oct 2016,Johnny Depp,5
Oct 2017,Amber Heard,1
Sep 2019,Cristiano Ronaldo,17
Feb 2026,Drake,32
Nov 2016,Johnny Depp,6
Oct 2019,Cristiano Ronaldo,15
Nov 2017,Amber Heard,2
Mar 2026,Drake,23
Dec 2016,Johnny Depp,5
Nov 2019,Cristiano Ronaldo,17
Dec 2017,Amber Heard,2
Apr 2026,Drake,23
Jan 2017,Johnny Depp,5
Dec 2019,Cristiano Ronaldo,20
Jan 2018,Amber Heard,1
Jan 2020,Cristiano Ronaldo,17
Feb 2017,Johnny Depp,5
Feb 2020,Cristiano Ronaldo,20
Feb 2018,Amber Heard,1
Mar 2017,Johnny Depp,4
Mar 2020,Cristiano Ronaldo,20
Mar 2018,Amber Heard,1
Apr 2017,Johnny Depp,5
Apr 2020,Cristiano Ronaldo,14
Apr 2018,Amber Heard,1
May 2017,Johnny Depp,6
May 2018,Amber Heard,1
May 2020,Cristiano Ronaldo,13
Jun 2017,Johnny Depp,8
Jun 2020,Cristiano Ronaldo,15
Jun 2018,Amber Heard,2
Jul 2020,Cristiano Ronaldo,17
Jul 2017,Johnny Depp,4
Jul 2018,Amber Heard,2
Aug 2020,Cristiano Ronaldo,20
Aug 2017,Johnny Depp,4
Aug 2018,Amber Heard,1
Sep 2020,Cristiano Ronaldo,16
Sep 2017,Johnny Depp,4
Sep 2018,Amber Heard,1
Oct 2020,Cristiano Ronaldo,22
Oct 2017,Johnny Depp,4
Nov 2020,Cristiano Ronaldo,16
Oct 2018,Amber Heard,1
Dec 2020,Cristiano Ronaldo,20
Nov 2017,Johnny Depp,5
Nov 2018,Amber Heard,1
Jan 2021,Cristiano Ronaldo,16
Dec 2017,Johnny Depp,5
Dec 2018,Amber Heard,5
Feb 2021,Cristiano Ronaldo,19
Jan 2018,Johnny Depp,4
Jan 2019,Amber Heard,4
Mar 2021,Cristiano Ronaldo,19
Feb 2018,Johnny Depp,4
Apr 2021,Cristiano Ronaldo,15
Feb 2019,Amber Heard,2
May 2021,Cristiano Ronaldo,20
Mar 2018,Johnny Depp,4
Mar 2019,Amber Heard,5
Jun 2021,Cristiano Ronaldo,41
Apr 2018,Johnny Depp,4
Apr 2019,Amber Heard,3
Jul 2021,Cristiano Ronaldo,27
May 2018,Johnny Depp,3
Aug 2021,Cristiano Ronaldo,60
May 2019,Amber Heard,2
Jun 2018,Johnny Depp,10
Sep 2021,Cristiano Ronaldo,35
Jun 2019,Amber Heard,1
Jul 2018,Johnny Depp,5
Oct 2021,Cristiano Ronaldo,28
Jul 2019,Amber Heard,2
Nov 2021,Cristiano Ronaldo,20
Aug 2018,Johnny Depp,4
Dec 2021,Cristiano Ronaldo,20
Aug 2019,Amber Heard,1
Sep 2018,Johnny Depp,4
Jan 2022,Cristiano Ronaldo,31
Sep 2019,Amber Heard,1
Oct 2018,Johnny Depp,5
Feb 2022,Cristiano Ronaldo,37
Nov 2018,Johnny Depp,5
Mar 2022,Cristiano Ronaldo,26
Oct 2019,Amber Heard,2
Dec 2018,Johnny Depp,5
Apr 2022,Cristiano Ronaldo,56
Nov 2019,Amber Heard,1
May 2022,Cristiano Ronaldo,26
Jan 2019,Johnny Depp,4
Jun 2022,Cristiano Ronaldo,26
Dec 2019,Amber Heard,1
Feb 2019,Johnny Depp,4
Jul 2022,Cristiano Ronaldo,41
Mar 2019,Johnny Depp,5
Aug 2022,Cristiano Ronaldo,36
Jan 2020,Amber Heard,1
Apr 2019,Johnny Depp,4
Sep 2022,Cristiano Ronaldo,30
Feb 2020,Amber Heard,10
Oct 2022,Cristiano Ronaldo,30
May 2019,Johnny Depp,4
Nov 2022,Cristiano Ronaldo,71
Mar 2020,Amber Heard,3
Jun 2019,Johnny Depp,4
Dec 2022,Cristiano Ronaldo,100
Apr 2020,Amber Heard,4
Jul 2019,Johnny Depp,4
Jan 2023,Cristiano Ronaldo,45
May 2020,Amber Heard,3
Aug 2019,Johnny Depp,4
Feb 2023,Cristiano Ronaldo,36
Jun 2020,Amber Heard,3
Sep 2019,Johnny Depp,4
Mar 2023,Cristiano Ronaldo,34
Apr 2023,Cristiano Ronaldo,31
Jul 2020,Amber Heard,10
Oct 2019,Johnny Depp,4
May 2023,Cristiano Ronaldo,25
Nov 2019,Johnny Depp,4
Aug 2020,Amber Heard,3
Jun 2023,Cristiano Ronaldo,30
Dec 2019,Johnny Depp,4
Sep 2020,Amber Heard,2
Jul 2023,Cristiano Ronaldo,25
Jan 2020,Johnny Depp,4
Oct 2020,Amber Heard,1
Aug 2023,Cristiano Ronaldo,28
Feb 2020,Johnny Depp,9
Sep 2023,Cristiano Ronaldo,25
Nov 2020,Amber Heard,11
Oct 2023,Cristiano Ronaldo,28
Mar 2020,Johnny Depp,5
Dec 2020,Amber Heard,4
Nov 2023,Cristiano Ronaldo,23
Apr 2020,Johnny Depp,6
Jan 2021,Amber Heard,2
Dec 2023,Cristiano Ronaldo,22
May 2020,Johnny Depp,5
Feb 2021,Amber Heard,3
Jan 2024,Cristiano Ronaldo,23
Jun 2020,Johnny Depp,6
Mar 2021,Amber Heard,4
Feb 2024,Cristiano Ronaldo,24
Jul 2020,Johnny Depp,10
Apr 2021,Amber Heard,2
Mar 2024,Cristiano Ronaldo,19
Aug 2020,Johnny Depp,6
May 2021,Amber Heard,2
Apr 2024,Cristiano Ronaldo,20
Sep 2020,Johnny Depp,5
Jun 2021,Amber Heard,2
May 2024,Cristiano Ronaldo,22
Jun 2024,Cristiano Ronaldo,34
Jul 2021,Amber Heard,3
Oct 2020,Johnny Depp,5
Jul 2024,Cristiano Ronaldo,37
Aug 2021,Amber Heard,3
Nov 2020,Johnny Depp,14
Aug 2024,Cristiano Ronaldo,25
Sep 2021,Amber Heard,2
Dec 2020,Johnny Depp,7
Sep 2024,Cristiano Ronaldo,26
Oct 2021,Amber Heard,1
Oct 2024,Cristiano Ronaldo,21
Jan 2021,Johnny Depp,5
Nov 2024,Cristiano Ronaldo,23
Nov 2021,Amber Heard,1
Feb 2021,Johnny Depp,5
Dec 2024,Cristiano Ronaldo,20
Dec 2021,Amber Heard,1
Mar 2021,Johnny Depp,5
Jan 2025,Cristiano Ronaldo,20
Jan 2022,Amber Heard,2
Apr 2021,Johnny Depp,4
Feb 2025,Cristiano Ronaldo,24
May 2021,Johnny Depp,4
Feb 2022,Amber Heard,2
Mar 2022,Amber Heard,1
Jun 2021,Johnny Depp,5
Apr 2022,Amber Heard,58
Jul 2021,Johnny Depp,4
May 2022,Amber Heard,100
Aug 2021,Johnny Depp,5
Jun 2022,Amber Heard,54
Sep 2021,Johnny Depp,4
Jul 2022,Amber Heard,8
Oct 2021,Johnny Depp,5
Aug 2022,Amber Heard,6
Nov 2021,Johnny Depp,4
Sep 2022,Amber Heard,3
Dec 2021,Johnny Depp,4
Oct 2022,Amber Heard,3
Jan 2022,Johnny Depp,4
Nov 2022,Amber Heard,3
Feb 2022,Johnny Depp,4
Dec 2022,Amber Heard,3
Mar 2022,Johnny Depp,4
Mar 2025,Cristiano Ronaldo,17
Jan 2023,Amber Heard,2
Apr 2022,Johnny Depp,62
Apr 2025,Cristiano Ronaldo,18
Feb 2023,Amber Heard,2
May 2022,Johnny Depp,100
May 2025,Cristiano Ronaldo,25
Mar 2023,Amber Heard,2
Jun 2022,Johnny Depp,63
Jun 2025,Cristiano Ronaldo,32
Apr 2023,Amber Heard,2
Jul 2022,Johnny Depp,10
Jul 2025,Cristiano Ronaldo,22
May 2023,Amber Heard,3
Aug 2022,Johnny Depp,8
Aug 2025,Cristiano Ronaldo,27
Jun 2023,Amber Heard,2
Sep 2022,Johnny Depp,6
Sep 2025,Cristiano Ronaldo,24
Oct 2022,Johnny Depp,6
Jul 2023,Amber Heard,2
Oct 2025,Cristiano Ronaldo,21
Nov 2022,Johnny Depp,5
Nov 2025,Cristiano Ronaldo,24
Dec 2022,Johnny Depp,5
Aug 2023,Amber Heard,5
Dec 2025,Cristiano Ronaldo,26
Jan 2023,Johnny Depp,4
Sep 2023,Amber Heard,4
Jan 2026,Cristiano Ronaldo,19
Feb 2023,Johnny Depp,4
Mar 2023,Johnny Depp,3
Oct 2023,Amber Heard,2
Nov 2023,Amber Heard,2
Apr 2023,Johnny Depp,4
Feb 2026,Cristiano Ronaldo,23
May 2023,Johnny Depp,6
Dec 2023,Amber Heard,2
Mar 2026,Cristiano Ronaldo,19
Jun 2023,Johnny Depp,5
Jan 2024,Amber Heard,2
Apr 2026,Cristiano Ronaldo,19
Jul 2023,Johnny Depp,5
Feb 2024,Amber Heard,2
Aug 2023,Johnny Depp,7
Mar 2024,Amber Heard,1
Apr 2024,Amber Heard,2
Sep 2023,Johnny Depp,4
May 2024,Amber Heard,1
Oct 2023,Johnny Depp,4
Jun 2024,Amber Heard,1
Nov 2023,Johnny Depp,3
Jul 2024,Amber Heard,2
Dec 2023,Johnny Depp,5
Aug 2024,Amber Heard,1
Jan 2024,Johnny Depp,4
Feb 2024,Johnny Depp,4
Mar 2024,Johnny Depp,4
Apr 2024,Johnny Depp,3
May 2024,Johnny Depp,4
Jun 2024,Johnny Depp,3
Jul 2024,Johnny Depp,4
Sep 2024,Amber Heard,1
Aug 2024,Johnny Depp,3
Sep 2024,Johnny Depp,4
Oct 2024,Amber Heard,1
Oct 2024,Johnny Depp,3
Nov 2024,Amber Heard,1
Nov 2024,Johnny Depp,3
Dec 2024,Amber Heard,2
Dec 2024,Johnny Depp,3
Jan 2025,Amber Heard,1
Jan 2025,Johnny Depp,3
Feb 2025,Amber Heard,1
Feb 2025,Johnny Depp,3
Mar 2025,Amber Heard,1
Apr 2025,Amber Heard,1
May 2025,Amber Heard,2
Jun 2025,Amber Heard,1
Jul 2025,Amber Heard,1
Aug 2025,Amber Heard,1
Mar 2025,Johnny Depp,2
Sep 2025,Amber Heard,1
Apr 2025,Johnny Depp,2
Oct 2025,Amber Heard,1
May 2025,Johnny Depp,2
Nov 2025,Amber Heard,1
Jun 2025,Johnny Depp,2
Dec 2025,Amber Heard,1
Jul 2025,Johnny Depp,3
Aug 2025,Johnny Depp,3
Sep 2025,Johnny Depp,2
Jan 2026,Amber Heard,1
Oct 2025,Johnny Depp,3
Feb 2026,Amber Heard,1
Nov 2025,Johnny Depp,3
Mar 2026,Amber Heard,1
Dec 2025,Johnny Depp,3
Jan 2026,Johnny Depp,3
Apr 2026,Amber Heard,1
Feb 2026,Johnny Depp,2
Mar 2026,Johnny Depp,2
Apr 2026,Johnny Depp,2
Jan 2004,Beyonce,34
Feb 2004,Beyonce,48
Mar 2004,Beyonce,31
Apr 2004,Beyonce,31
May 2004,Beyonce,28
Jun 2004,Beyonce,24
Jul 2004,Beyonce,19
Aug 2004,Beyonce,18
Sep 2004,Beyonce,18
Oct 2004,Beyonce,19
Nov 2004,Beyonce,22
Dec 2004,Beyonce,23
Jan 2005,Beyonce,20
Feb 2005,Beyonce,21
Mar 2005,Beyonce,20
Apr 2005,Beyonce,17
May 2005,Beyonce,17
Jun 2005,Beyonce,16
Jul 2005,Beyonce,16
Aug 2005,Beyonce,16
Sep 2005,Beyonce,13
Oct 2005,Beyonce,13
Nov 2005,Beyonce,15
Dec 2005,Beyonce,20
Jan 2006,Beyonce,25
Feb 2006,Beyonce,26
Mar 2006,Beyonce,22
Apr 2006,Beyonce,18
May 2006,Beyonce,15
Jun 2006,Beyonce,18
Jul 2006,Beyonce,24
Aug 2006,Beyonce,27
Sep 2006,Beyonce,36
Oct 2006,Beyonce,28
Nov 2006,Beyonce,37
Dec 2006,Beyonce,38
Jan 2007,Beyonce,33
Feb 2007,Beyonce,36
Mar 2007,Beyonce,41
Apr 2007,Beyonce,40
May 2007,Beyonce,36
Jun 2007,Beyonce,32
Jul 2007,Beyonce,37
Aug 2007,Beyonce,34
Sep 2007,Beyonce,23
Oct 2007,Beyonce,21
Nov 2007,Beyonce,22
Dec 2007,Beyonce,23
Jan 2008,Beyonce,19
Feb 2008,Beyonce,19
Mar 2008,Beyonce,15
Apr 2008,Beyonce,23
May 2008,Beyonce,16
Jun 2008,Beyonce,15
Jul 2008,Beyonce,14
Aug 2008,Beyonce,13
Sep 2008,Beyonce,13
Oct 2008,Beyonce,27
Nov 2008,Beyonce,47
Dec 2008,Beyonce,49
Jan 2009,Beyonce,45
Feb 2009,Beyonce,44
Mar 2009,Beyonce,41
Apr 2009,Beyonce,43
May 2009,Beyonce,45
Jun 2009,Beyonce,40
Jul 2009,Beyonce,43
Aug 2009,Beyonce,44
Sep 2009,Beyonce,56
Oct 2009,Beyonce,44
Nov 2009,Beyonce,52
Dec 2009,Beyonce,47
Jan 2010,Beyonce,44
Feb 2010,Beyonce,56
Mar 2010,Beyonce,47
Apr 2010,Beyonce,39
May 2010,Beyonce,36
Jun 2010,Beyonce,29
Jul 2010,Beyonce,27
Aug 2010,Beyonce,26
Sep 2010,Beyonce,26
Oct 2010,Beyonce,26
Nov 2010,Beyonce,26
Dec 2010,Beyonce,26
Jan 2011,Beyonce,24
Feb 2011,Beyonce,24
Mar 2011,Beyonce,21
Apr 2011,Beyonce,25
May 2011,Beyonce,37
Jun 2011,Beyonce,45
Jul 2011,Beyonce,50
Aug 2011,Beyonce,61
Sep 2011,Beyonce,46
Oct 2011,Beyonce,52
Nov 2011,Beyonce,44
Dec 2011,Beyonce,48
Jan 2012,Beyonce,70
Feb 2012,Beyonce,47
Mar 2012,Beyonce,31
Apr 2012,Beyonce,35
May 2012,Beyonce,31
Jun 2012,Beyonce,26
Jul 2012,Beyonce,27
Aug 2012,Beyonce,26
Sep 2012,Beyonce,27
Oct 2012,Beyonce,25
Nov 2012,Beyonce,25
Dec 2012,Beyonce,27
Jan 2013,Beyonce,40
Feb 2013,Beyonce,100
Mar 2013,Beyonce,42
Apr 2013,Beyonce,47
May 2013,Beyonce,49
Jun 2013,Beyonce,36
Jul 2013,Beyonce,39
Aug 2013,Beyonce,44
Sep 2013,Beyonce,37
Oct 2013,Beyonce,27
Nov 2013,Beyonce,24
Dec 2013,Beyonce,89
Jan 2014,Beyonce,72
Feb 2014,Beyonce,65
Mar 2014,Beyonce,51
Apr 2014,Beyonce,46
May 2014,Beyonce,59
Jun 2014,Beyonce,38
Jul 2014,Beyonce,42
Aug 2014,Beyonce,63
Sep 2014,Beyonce,44
Oct 2014,Beyonce,32
Nov 2014,Beyonce,39
Dec 2014,Beyonce,36
Jan 2015,Beyonce,34
Feb 2015,Beyonce,43
Mar 2015,Beyonce,27
Apr 2015,Beyonce,26
May 2015,Beyonce,37
Jun 2015,Beyonce,26
Jul 2015,Beyonce,25
Aug 2015,Beyonce,24
Sep 2015,Beyonce,29
Oct 2015,Beyonce,26
Nov 2015,Beyonce,23
Dec 2015,Beyonce,22
Jan 2016,Beyonce,27
Jan 2004,Billie Eilish,0
Feb 2016,Beyonce,92
Feb 2004,Billie Eilish,0
Mar 2016,Beyonce,29
Mar 2004,Billie Eilish,0
Apr 2016,Beyonce,81
Apr 2004,Billie Eilish,0
May 2016,Beyonce,60
May 2004,Billie Eilish,0
Jun 2016,Beyonce,40
Jun 2004,Billie Eilish,0
Jul 2016,Beyonce,37
Jul 2004,Billie Eilish,0
Aug 2016,Beyonce,33
Sep 2016,Beyonce,34
Aug 2004,Billie Eilish,0
Oct 2016,Beyonce,27
Sep 2004,Billie Eilish,0
Nov 2016,Beyonce,29
Oct 2004,Billie Eilish,0
Dec 2016,Beyonce,21
Nov 2004,Billie Eilish,0
Jan 2017,Beyonce,19
Dec 2004,Billie Eilish,0
Feb 2017,Beyonce,61
Jan 2005,Billie Eilish,0
Feb 2005,Billie Eilish,0
Mar 2017,Beyonce,21
Apr 2017,Beyonce,21
Mar 2005,Billie Eilish,0
May 2017,Beyonce,20
Apr 2005,Billie Eilish,0
Jun 2017,Beyonce,33
May 2005,Billie Eilish,0
Jul 2017,Beyonce,29
Aug 2017,Beyonce,18
Jun 2005,Billie Eilish,0
Sep 2017,Beyonce,18
Jul 2005,Billie Eilish,0
Oct 2017,Beyonce,16
Nov 2017,Beyonce,18
Aug 2005,Billie Eilish,0
Dec 2017,Beyonce,21
Sep 2005,Billie Eilish,0
Jan 2018,Beyonce,18
Oct 2005,Billie Eilish,0
Feb 2018,Beyonce,16
Mar 2018,Beyonce,26
Nov 2005,Billie Eilish,0
Apr 2018,Beyonce,28
Dec 2005,Billie Eilish,0
May 2018,Beyonce,17
Jan 2006,Billie Eilish,0
Jun 2018,Beyonce,29
Feb 2006,Billie Eilish,0
Jul 2018,Beyonce,22
Mar 2006,Billie Eilish,0
Aug 2018,Beyonce,18
Apr 2006,Billie Eilish,0
Sep 2018,Beyonce,17
May 2006,Billie Eilish,0
Oct 2018,Beyonce,13
Jun 2006,Billie Eilish,0
Nov 2018,Beyonce,12
Jul 2006,Billie Eilish,0
Dec 2018,Beyonce,15
Aug 2006,Billie Eilish,0
Jan 2019,Beyonce,13
Sep 2006,Billie Eilish,0
Feb 2019,Beyonce,14
Oct 2006,Billie Eilish,0
Mar 2019,Beyonce,11
Apr 2019,Beyonce,24
Nov 2006,Billie Eilish,0
May 2019,Beyonce,14
Dec 2006,Billie Eilish,0
Jun 2019,Beyonce,14
Jan 2007,Billie Eilish,0
Jul 2019,Beyonce,19
Feb 2007,Billie Eilish,0
Aug 2019,Beyonce,13
Mar 2007,Billie Eilish,0
Sep 2019,Beyonce,13
Apr 2007,Billie Eilish,0
Oct 2019,Beyonce,11
May 2007,Billie Eilish,0
Nov 2019,Beyonce,10
Jun 2007,Billie Eilish,0
Dec 2019,Beyonce,11
Jul 2007,Billie Eilish,0
Jan 2020,Beyonce,13
Aug 2007,Billie Eilish,0
Feb 2020,Beyonce,14
Sep 2007,Billie Eilish,0
Mar 2020,Beyonce,9
Oct 2007,Billie Eilish,0
Apr 2020,Beyonce,12
Nov 2007,Billie Eilish,0
May 2020,Beyonce,12
Dec 2007,Billie Eilish,0
Jun 2020,Beyonce,13
Jan 2008,Billie Eilish,0
Jul 2020,Beyonce,12
Feb 2008,Billie Eilish,0
Aug 2020,Beyonce,14
Mar 2008,Billie Eilish,0
Sep 2020,Beyonce,12
Apr 2008,Billie Eilish,0
Oct 2020,Beyonce,9
May 2008,Billie Eilish,0
Nov 2020,Beyonce,9
Dec 2020,Beyonce,8
Jun 2008,Billie Eilish,0
Jan 2021,Beyonce,9
Jul 2008,Billie Eilish,0
Feb 2021,Beyonce,9
Aug 2008,Billie Eilish,0
Mar 2021,Beyonce,11
Apr 2021,Beyonce,8
May 2021,Beyonce,9
Sep 2008,Billie Eilish,0
Jun 2021,Beyonce,8
Oct 2008,Billie Eilish,0
Jul 2021,Beyonce,8
Nov 2008,Billie Eilish,0
Aug 2021,Beyonce,9
Sep 2021,Beyonce,9
Dec 2008,Billie Eilish,0
Oct 2021,Beyonce,8
Jan 2009,Billie Eilish,0
Nov 2021,Beyonce,8
Feb 2009,Billie Eilish,0
Dec 2021,Beyonce,8
Mar 2009,Billie Eilish,0
Jan 2022,Beyonce,7
Apr 2009,Billie Eilish,0
Feb 2022,Beyonce,9
May 2009,Billie Eilish,0
Mar 2022,Beyonce,9
Jun 2009,Billie Eilish,0
Apr 2022,Beyonce,7
Jul 2009,Billie Eilish,0
May 2022,Beyonce,6
Aug 2009,Billie Eilish,0
Jun 2022,Beyonce,11
Sep 2009,Billie Eilish,0
Jul 2022,Beyonce,13
Oct 2009,Billie Eilish,0
Aug 2022,Beyonce,14
Nov 2009,Billie Eilish,0
Sep 2022,Beyonce,9
Dec 2009,Billie Eilish,0
Oct 2022,Beyonce,8
Jan 2010,Billie Eilish,0
Nov 2022,Beyonce,7
Feb 2010,Billie Eilish,0
Dec 2022,Beyonce,7
Mar 2010,Billie Eilish,0
Jan 2023,Beyonce,9
Apr 2010,Billie Eilish,0
Feb 2023,Beyonce,34
May 2010,Billie Eilish,0
Mar 2023,Beyonce,9
Jun 2010,Billie Eilish,0
Jul 2010,Billie Eilish,0
Apr 2023,Beyonce,8
May 2023,Beyonce,16
Aug 2010,Billie Eilish,0
Sep 2010,Billie Eilish,0
Jun 2023,Beyonce,16
Oct 2010,Billie Eilish,0
Jul 2023,Beyonce,14
Nov 2010,Billie Eilish,0
Aug 2023,Beyonce,16
Sep 2023,Beyonce,15
Dec 2010,Billie Eilish,0
Oct 2023,Beyonce,10
Jan 2011,Billie Eilish,0
Nov 2023,Beyonce,9
Feb 2011,Billie Eilish,0
Dec 2023,Beyonce,14
Jan 2024,Beyonce,8
Mar 2011,Billie Eilish,0
Feb 2024,Beyonce,22
Apr 2011,Billie Eilish,0
Mar 2024,Beyonce,19
May 2011,Billie Eilish,0
Apr 2024,Beyonce,17
Jun 2011,Billie Eilish,0
May 2024,Beyonce,10
Jul 2011,Billie Eilish,0
Jun 2024,Beyonce,8
Aug 2011,Billie Eilish,0
Jul 2024,Beyonce,8
Sep 2011,Billie Eilish,0
Aug 2024,Beyonce,9
Oct 2011,Billie Eilish,0
Sep 2024,Beyonce,11
Nov 2011,Billie Eilish,0
Oct 2024,Beyonce,24
Dec 2011,Billie Eilish,0
Nov 2024,Beyonce,10
Jan 2012,Billie Eilish,0
Dec 2024,Beyonce,17
Feb 2012,Billie Eilish,0
Jan 2025,Beyonce,9
Mar 2012,Billie Eilish,0
Feb 2025,Beyonce,23
Apr 2012,Billie Eilish,0
May 2012,Billie Eilish,0
Jun 2012,Billie Eilish,0
Jul 2012,Billie Eilish,0
Aug 2012,Billie Eilish,0
Sep 2012,Billie Eilish,0
Oct 2012,Billie Eilish,0
Nov 2012,Billie Eilish,0
Dec 2012,Billie Eilish,0
Mar 2025,Beyonce,8
Jan 2013,Billie Eilish,0
Apr 2025,Beyonce,9
Feb 2013,Billie Eilish,0
May 2025,Beyonce,14
Mar 2013,Billie Eilish,0
Jun 2025,Beyonce,13
Apr 2013,Billie Eilish,0
Jul 2025,Beyonce,11
May 2013,Billie Eilish,0
Aug 2025,Beyonce,8
Jun 2013,Billie Eilish,0
Sep 2025,Beyonce,7
Jul 2013,Billie Eilish,0
Oct 2025,Beyonce,6
Aug 2013,Billie Eilish,0
Nov 2025,Beyonce,6
Sep 2013,Billie Eilish,0
Dec 2025,Beyonce,6
Oct 2013,Billie Eilish,0
Jan 2026,Beyonce,6
Nov 2013,Billie Eilish,0
Dec 2013,Billie Eilish,0
Jan 2014,Billie Eilish,0
Feb 2026,Beyonce,7
Feb 2014,Billie Eilish,0
Mar 2026,Beyonce,5
Mar 2014,Billie Eilish,0
Apr 2026,Beyonce,5
Apr 2014,Billie Eilish,0
May 2014,Billie Eilish,0
Jun 2014,Billie Eilish,0
Jul 2014,Billie Eilish,0
Aug 2014,Billie Eilish,0
Sep 2014,Billie Eilish,0
